Date,Value,iValue,rolling_14d,AdjustedValue,iAdjusted,rolling_14d_adjusted,USD_TL
2013-08-13,5.72,5.72,5.616530612244898,2.9691149753438877,2.9691149753438877,2.915406494806591,1.9265
2013-08-14,5.8,5.8,5.631734693877552,3.0067392431311557,3.0067392431311557,2.919509950169804,1.929
2013-08-15,5.74,5.74,5.642397959183674,2.959983498349835,2.959983498349835,2.909652412945376,1.9392
2013-08-16,5.78,5.78,5.6556632653061225,2.991563583665442,2.991563583665442,2.927210426637401,1.9321
2013-08-17,,5.793333333333334,5.669625850340137,,2.9955704165876704,2.9316047417260576,1.9339666666666664
2013-08-18,,5.806666666666667,5.684285714285714,,2.999569522169608,2.9363507779349365,1.9358333333333333
2013-08-19,5.82,5.82,5.699642857142857,3.0035609227434588,3.0035609227434588,2.9414475187814713,1.9377
2013-08-20,5.78,5.78,5.711887755102041,2.9636466184689536,2.9636466184689536,2.928722635031555,1.9503
2013-08-21,5.88,5.88,5.731020408163266,3.013066871637202,3.013066871637202,2.936725804849227,1.9515
2013-08-22,5.94,5.94,5.754183673469387,3.028294672444558,3.028294672444558,2.9335629230024916,1.9615
2013-08-23,6.07,6.07,5.786377551020409,3.054702833274621,3.054702833274621,2.9119709883852893,1.9871
2013-08-24,,6.046666666666667,5.8166496598639466,,3.0422459623995843,2.9265180169372664,1.9875666666666667
2013-08-25,,6.023333333333333,5.845,,3.029794939722674,2.940091547760769,1.988033333333333
2013-08-26,6.0,6.0,5.871428571428572,3.0173497611264772,3.0173497611264772,2.952692266245196,1.9885
2013-08-27,5.84,5.84,5.880000000000001,2.9218992345024266,2.9218992345024266,2.941912242957923,1.9987
2013-08-28,5.69,5.69,5.872142857142857,2.808212417332939,2.808212417332939,2.8981062368684523,2.0262
2013-08-29,5.79,5.79,5.875714285714286,2.811498494707196,2.811498494707196,2.85311949388865,2.0594
2013-08-30,,5.84,5.88,,2.844271277243395,2.8637525873615,2.05325
2013-08-31,,5.890000000000001,5.886904761904761,,2.877240975037859,2.8757289638536276,2.0471
2013-09-01,,5.94,5.896428571428572,,2.910409368186384,2.889060766519793,2.04095
2013-09-02,5.99,5.99,5.908571428571428,2.9437782583054846,2.9437782583054846,2.9037602853211264,2.0348
2013-09-03,5.96,5.96,5.921428571428571,2.9509333069267716,2.9509333069267716,2.931835704029594,2.0197
2013-09-04,5.98,5.98,5.928571428571429,2.923919421083513,2.923919421083513,2.8987734346623455,2.0452
2013-09-05,6.0,6.0,5.932857142857143,2.91587694999271,2.91587694999271,2.8832468984094586,2.0577
2013-09-06,6.02,6.02,5.929285714285713,2.898411169956668,2.898411169956668,2.8547355388953846,2.077
2013-09-07,,6.01,5.926666666666667,,2.898341049382716,2.85815329218107,2.0736
2013-09-08,,6.0,5.925,,2.898270698483238,2.8620423147521974,2.0702000000000003
2013-09-09,5.99,5.99,5.924285714285714,2.8982001161215405,2.8982001161215405,2.866404932400674,2.0668
2013-09-10,6.03,6.03,5.937857142857142,2.952987267384917,2.952987267384917,2.907863439205261,2.042
2013-09-11,6.04,6.04,5.9628571428571435,2.9722946705378677,2.9722946705378677,2.9343325342537985,2.0321
2013-09-12,6.0,6.0,5.977857142857142,2.9742725425073115,2.9742725425073115,2.963296060505201,2.0173
2013-09-13,6.05,6.05,5.992857142857143,2.9876543209876543,2.9876543209876543,2.9594356261022927,2.025
2013-09-14,,6.0633333333333335,6.005238095238096,,2.992071586011778,2.963403343375052,2.0264666666666664
2013-09-15,,6.076666666666666,6.015,,2.996482461619382,2.966073835431802,2.0279333333333334
2013-09-16,6.09,6.09,6.022142857142858,3.000886961663546,3.000886961663546,2.9674499148235234,2.0294
2013-09-17,6.12,6.12,6.033571428571428,3.0656714922606825,3.0656714922606825,3.0223771119428084,1.9963
2013-09-18,6.05,6.05,6.038571428571429,3.012798167421941,3.012798167421941,3.007106931214296,2.0081
2013-09-19,5.99,5.99,6.037857142857143,2.9861907373248915,2.9861907373248915,3.0100489270936452,2.0059
2013-09-20,6.08,6.08,6.042142857142857,3.1088612772920183,3.1088612772920183,3.089503940861511,1.9557
2013-09-21,,6.07,6.046428571428572,,3.0933088722417574,3.081296729057011,1.9623
2013-09-22,,6.06,6.050714285714286,,3.0778607344202342,3.0731445404613162,1.9689
2013-09-23,6.05,6.05,6.055000000000001,3.0625158187800556,3.0625158187800556,3.065046823588965,1.9755
2013-09-24,6.05,6.05,6.0564285714285715,3.0414236879147394,3.0414236879147394,3.044655425009336,1.9892
2013-09-25,6.09,6.09,6.0600000000000005,3.0478955007256894,3.0478955007256894,3.032881237175317,1.9981
2013-09-26,6.16,6.16,6.071428571428571,3.0692575984055805,3.0692575984055805,3.0251263435119933,2.007
2013-09-27,6.17,6.17,6.08,3.0606676918497944,3.0606676918497944,3.0160226201696516,2.0159
2013-09-28,,6.193333333333333,6.089285714285714,,3.0611572426519045,3.0097299892673557,2.0232
2013-09-29,,6.216666666666667,6.099285714285714,,3.0616432734137735,3.0038343828050795,2.0305
2013-09-30,6.24,6.24,6.109999999999999,3.0621258219648646,3.0621258219648646,2.9983315340072627,2.0378
2013-10-01,6.25,6.25,6.119285714285714,3.0634251543966275,3.0634251543966275,2.9993558054532468,2.0402
2013-10-02,6.31,6.31,6.1378571428571425,3.1333796802065748,3.1333796802065748,3.0478980747130513,2.0138
2013-10-03,6.22,6.22,6.154285714285714,3.075705879444197,3.075705879444197,3.0432110538919614,2.0223
2013-10-04,6.19,6.19,6.1621428571428565,3.0911360799001253,3.0911360799001253,3.077224897449616,2.0025
2013-10-05,,6.2,6.171428571428571,,3.097418817651957,3.0831449982157726,2.0016666666666665
2013-10-06,,6.21,6.182142857142858,,3.1037067888379846,3.0897840185636944,2.000833333333333
2013-10-07,6.22,6.22,6.194285714285714,3.11,3.11,3.097142857142857,2.0
2013-10-08,6.2,6.2,6.205,3.1004650697604643,3.1004650697604643,3.1029654448167223,1.9997
2013-10-09,6.21,6.21,6.213571428571428,3.118879011601627,3.118879011601627,3.120672707835582,1.9911
2013-10-10,6.24,6.24,6.219285714285713,3.1345757773647462,3.1345757773647462,3.124170248799776,1.9907
2013-10-11,,6.246363636363636,6.224740259740259,,3.152977455132823,3.1420626216446714,1.9811
2013-10-12,,6.252727272727273,6.228982683982684,,3.1568270170784434,3.144839038714941,1.9807
2013-10-13,,6.259090909090909,6.232012987012987,,3.1606781341669996,3.1470044877104413,1.9803
2013-10-14,,6.265454545454546,6.233831168831169,,3.1645308073410505,3.1485585983287887,1.9799
2013-10-15,,6.2718181818181815,6.2353896103896105,,3.16774492742976,3.149345729779085,1.9799
2013-10-16,,6.278181818181818,6.2331168831168835,,3.17095904751847,3.1481978297474034,1.9799
2013-10-17,,6.284545454545454,6.237727272727272,,3.1741731676071794,3.1505264269545292,1.9799
2013-10-18,,6.290909090909091,6.244935064935065,,3.1773872876958893,3.1541669099121497,1.9799
2013-10-19,,6.297272727272727,6.251883116883117,,3.1806014077845988,3.15767620429472,1.9799
2013-10-20,,6.303636363636364,6.258571428571428,,3.1838155278733087,3.1610543101022417,1.9799
2013-10-21,6.31,6.31,6.265,3.187029647962018,3.187029647962018,3.1643012273347138,1.9799
2013-10-22,6.29,6.29,6.271428571428571,3.1796582751996767,3.1796582751996767,3.1702702312347446,1.9782
2013-10-23,6.39,6.39,6.284285714285715,3.221253213691586,3.221253213691586,3.167961745367603,1.9837
2013-10-24,6.41,6.41,6.296428571428572,3.2417943660547213,3.2417943660547213,3.1843567346525927,1.9773
2013-10-25,6.48,6.48,6.313116883116884,3.273388563346131,3.273388563346131,3.189087130287373,1.9796
2013-10-26,,6.453333333333334,6.327445887445888,,3.2548755884330878,3.1913815841186395,1.9826666666666664
2013-10-27,,6.426666666666667,6.339415584415584,,3.2364197945343456,3.1924808220719054,1.9857333333333331
2013-10-28,6.4,6.4,6.349025974025975,3.2180209171359615,3.2180209171359615,3.1923903731023606,1.9888
2013-10-29,,6.43,6.360324675324676,,3.2331053901850364,3.1980715382766873,1.9888
2013-10-30,6.46,6.46,6.373311688311689,3.2481898632341113,3.2481898632341113,3.204601613189707,1.9888
2013-10-31,6.47,6.47,6.386558441558442,3.2475028861115294,3.2475028861115294,3.2056208610944346,1.9923
2013-11-01,,6.4725,6.399529220779221,,3.247616658304064,3.21100312131421,1.993
2013-11-02,,6.475,6.412224025974026,,3.239713804433029,3.2083043542957816,1.9986333333333333
2013-11-03,,6.4775,6.4246428571428575,,3.231855375199575,3.2054830647000694,2.004266666666666
2013-11-04,6.48,6.48,6.4367857142857146,3.224040997064531,3.224040997064531,3.202540282743278,2.0099
2013-11-05,6.17,6.17,6.428214285714285,3.0523399624022955,3.0523399624022955,3.1800802838202658,2.0214
2013-11-06,6.43,6.43,6.431071428571428,3.17201914064427,3.17201914064427,3.172547693044955,2.0271
2013-11-07,6.44,6.44,6.4332142857142856,3.1725700773437118,3.1725700773437118,3.1692271962728635,2.0299
2013-11-08,6.46,6.46,6.431785714285715,3.1755394976158877,3.1755394976158877,3.1616702129900776,2.0343
2013-11-09,,6.456666666666667,6.43202380952381,,3.1760346297632323,3.1639128072032907,2.0329333333333333
2013-11-10,,6.453333333333333,6.433928571428572,,3.1765304280768536,3.1669788035975057,2.0315666666666665
2013-11-11,6.45,6.45,6.4375,3.177026893902079,3.177026893902079,3.1708698650379277,2.0302
2013-11-12,6.4,6.4,6.435357142857143,3.1380240254964455,3.1380240254964455,3.1553602073337306,2.0395
2013-11-13,6.36,6.36,6.428214285714285,3.0968495885475,3.0968495885475,3.1300649002845033,2.0537
2013-11-14,6.36,6.36,6.420357142857142,3.094438768063057,3.094438768063057,3.1238053534068713,2.0553
2013-11-15,6.3,6.3,6.408035714285715,3.0763220860393576,3.0763220860393576,3.129076475553355,2.0479
2013-11-16,,6.326666666666666,6.397440476190476,,3.0927667063175215,3.127364211339834,2.0456333333333334
2013-11-17,,6.3533333333333335,6.388571428571429,,3.109247809986787,3.1264929260068004,2.0433666666666666
2013-11-18,6.38,6.38,6.381428571428571,3.125765518592915,3.125765518592915,3.126465421306438,2.0411
2013-11-19,6.33,6.33,6.392857142857143,3.127779424844352,3.127779424844352,3.1588383945336216,2.0238
2013-11-20,6.31,6.31,6.384285714285714,3.1228348015440957,3.1228348015440957,3.1595989875708774,2.0206
2013-11-21,6.25,6.25,6.3707142857142856,3.10420184762094,3.10420184762094,3.164157289020704,2.0134
2013-11-22,6.27,6.27,6.357142857142857,3.1013503487164265,3.1013503487164265,3.1444541015694,2.0217
2013-11-23,,6.34,6.348809523809523,,3.1368021769605012,3.141160809998939,2.021166666666667
2013-11-24,,6.41,6.345714285714286,,3.1722727197743286,3.1404580836277174,2.020633333333333
2013-11-25,6.48,6.48,6.347857142857142,3.2077619919805955,3.2077619919805955,3.1423479742869875,2.0201
2013-11-26,6.22,6.22,6.335,3.109222694326418,3.109222694326418,3.16670832291927,2.0005
2013-11-27,6.12,6.12,6.317857142857143,3.0437161187646096,3.0437161187646096,3.1421182388507205,2.0107
2013-11-28,6.1,6.1,6.299285714285714,3.021297672114908,3.021297672114908,3.1200028302554306,2.019
2013-11-29,6.09,6.09,6.284285714285714,3.014403801415631,3.014403801415631,3.110570565898982,2.0203
2013-11-30,,6.11,6.268809523809524,,3.0239041852945543,3.1025007129070343,2.020566666666667
2013-12-01,,6.13,6.252857142857144,,3.0334020618556705,3.0941973490427106,2.020833333333333
2013-12-02,6.15,6.15,6.236428571428571,3.0428974320914355,3.0428974320914355,3.085660566735229,2.0211
2013-12-03,6.15,6.15,6.223571428571428,3.0267237560903593,3.0267237560903593,3.0629319496881875,2.0319
2013-12-04,6.21,6.21,6.216428571428572,3.0448639372395196,3.0448639372395196,3.0480159703008445,2.0395
2013-12-05,6.23,6.23,6.215000000000001,3.040210813976186,3.040210813976186,3.0328908842475117,2.0492
2013-12-06,6.2,6.2,6.21,3.021589746088991,3.021589746088991,3.0264632779375216,2.0519
2013-12-07,,6.256666666666667,6.2040476190476195,,3.0535717190779095,3.0278909461912282,2.0489666666666664
2013-12-08,,6.3133333333333335,6.197142857142857,,3.0856453951548524,3.0288572312977258,2.0460333333333334
2013-12-09,6.37,6.37,6.189285714285715,3.1178111693015516,3.1178111693015516,3.0293601459966304,2.0431
2013-12-10,6.12,6.12,6.182142857142858,3.0075187969924815,3.0075187969924815,3.0380573281944363,2.0349
2013-12-11,6.15,6.15,6.184285714285714,3.029407418353776,3.029407418353776,3.046296100825434,2.0301
2013-12-12,6.28,6.28,6.1971428571428575,3.08903098868667,3.08903098868667,3.0482748928395758,2.033
2013-12-13,,6.265000000000001,6.209642857142858,,3.070024991424511,3.042898445211377,2.0407
2013-12-14,,6.25,6.2196428571428575,,3.0609746143171983,3.0461070233333722,2.0418333333333334
2013-12-15,,6.234999999999999,6.227142857142857,,3.051934278581801,3.048088330928645,2.0429666666666666
2013-12-16,6.22,6.22,6.232142857142857,3.0429039675162666,3.0429039675162666,3.0488444093453633,2.0441
2013-12-17,6.25,6.25,6.239285714285714,3.067785794924655,3.067785794924655,3.062526733561927,2.0373
2013-12-18,6.2,6.2,6.238571428571428,3.0378754471066687,3.0378754471066687,3.056774672238438,2.0409
2013-12-19,6.3,6.3,6.243571428571428,3.0793293904882937,3.0793293904882937,3.051748095494124,2.0459
2013-12-20,6.1,6.1,6.236428571428571,2.954710583676435,2.954710583676435,3.020793689236412,2.0645
2013-12-21,,6.1,6.225238095238096,,2.9412710148188626,3.001657765552459,2.073933333333333
2013-12-22,,6.1,6.21,,2.927953152749556,2.9807523079630727,2.0833666666666666
2013-12-23,6.1,6.1,6.190714285714286,2.914755351681957,2.914755351681957,2.95810124508519,2.0928
2013-12-24,6.15,6.15,6.192857142857142,2.9406139428134264,2.9406139428134264,2.9611060260386064,2.0914
2013-12-25,6.15,6.15,6.192857142857143,2.9497817641133866,2.9497817641133866,2.970337734595013,2.0849
2013-12-26,,6.15,6.183571428571429,,2.964141122035859,2.980321683329202,2.0748
2013-12-27,6.15,6.15,6.175357142857143,2.9294084024006857,2.9294084024006857,2.9414866832700497,2.0994
2013-12-28,,6.15,6.168214285714286,,2.8995756718528995,2.9081632653061225,2.121
2013-12-29,,6.15,6.162142857142858,,2.8703444413329597,2.8760117880812364,2.1426000000000003
2013-12-30,6.15,6.15,6.1571428571428575,2.84169670085944,2.84169670085944,2.84499716160376,2.1642
2013-12-31,6.22,6.22,6.155,2.909124923997942,2.909124923997942,2.878724100837192,2.1381
2014-01-01,,6.21,6.155714285714287,,2.9070311768560995,2.881618896037022,2.1362
2014-01-02,6.2,6.2,6.1485714285714295,2.904933701916319,2.904933701916319,2.8808374776607923,2.1343
2014-01-03,6.2,6.2,6.155714285714285,2.8496575814680334,2.8496575814680334,2.829302884457547,2.1757
2014-01-04,,6.2,6.162857142857143,,2.8510116492949114,2.8339318560042046,2.1746666666666665
2014-01-05,,6.2,6.170000000000001,,2.8523670045545866,2.8385652287260967,2.173633333333333
2014-01-06,,6.2,6.177142857142857,,2.8537236490840465,2.8432030089030915,2.1726
2014-01-07,6.2,6.2,6.180714285714287,2.828725248654074,2.828725248654074,2.819926218502731,2.1918
2014-01-08,6.2,6.2,6.184285714285714,2.849002849002849,2.849002849002849,2.8417818740399383,2.1762
2014-01-09,6.2,6.2,6.187857142857142,2.844558634611855,2.844558634611855,2.838987494428859,2.1796
2014-01-10,6.2,6.2,6.191428571428572,2.8331200877353315,2.8331200877353315,2.82920333185367,2.1884
2014-01-11,,6.233333333333333,6.197380952380953,,2.8520009760858955,2.8355513142299382,2.1856
2014-01-12,,6.266666666666667,6.2057142857142855,,2.870930303585608,2.8430063614230736,2.1828000000000003
2014-01-13,6.3,6.3,6.216428571428572,2.8899082568807337,2.8899082568807337,2.851572739187418,2.18
2014-01-14,6.3,6.3,6.222142857142857,2.8953536467668552,2.8953536467668552,2.859572065417922,2.1759
2014-01-15,,6.266666666666667,6.226190476190475,,2.8551034975017844,2.8366624794708075,2.1949
2014-01-16,,6.233333333333333,6.228571428571429,,2.8396580262098916,2.837488692347241,2.1951
2014-01-17,6.2,6.2,6.228571428571429,2.805429864253394,2.805429864253394,2.8183581124757597,2.21
2014-01-18,,6.2,6.228571428571429,,2.8044146915143844,2.8173382615213627,2.2108
2014-01-19,,6.2,6.228571428571429,,2.803400253210346,2.8163191483864303,2.2116
2014-01-20,,6.2,6.228571428571429,,2.802386548544567,2.8153007722705787,2.2124
2014-01-21,,6.2,6.228571428571428,,2.7647714604236344,2.7775123427297337,2.2425
2014-01-22,,6.2,6.228571428571429,,2.761077710977511,2.773801571396762,2.2455
2014-01-23,,6.2,6.228571428571429,,2.7444557567172767,2.7571030182689693,2.2591
2014-01-24,,6.2,6.228571428571429,,2.721446756211044,2.733987985502339,2.2782
2014-01-25,,6.2,6.226190476190476,,2.7055332518764184,2.7169621557821944,2.2916
2014-01-26,,6.2,6.221428571428571,,2.689804772234273,2.699101332506972,2.305
2014-01-27,,6.2,6.214285714285714,,2.674258109040718,2.6804199940845903,2.3184
2014-01-28,,6.2,6.207142857142857,,2.6416702172986795,2.644713616166535,2.347
2014-01-29,6.2,6.2,6.202380952380953,2.7313978589365173,2.7313978589365173,2.7324467828454795,2.2699
2014-01-30,,6.185714285714286,6.198979591836735,,2.7771007837453023,2.783056295158811,2.2274
2014-01-31,,6.171428571428572,6.196938775510205,,2.702381473673675,2.7135520320139266,2.2837
2014-02-01,,6.1571428571428575,6.1938775510204085,,2.7000670318265443,2.7161761490200735,2.2803666666666667
2014-02-02,,6.142857142857142,6.189795918367347,,2.6977458137886186,2.7183598183458075,2.277033333333333
2014-02-03,,6.128571428571428,6.1846938775510205,,2.6954177897574123,2.720101102850429,2.2737
2014-02-04,,6.114285714285714,6.178571428571429,,2.6964876358481646,2.724838557253111,2.2675
2014-02-05,6.1,6.1,6.171428571428572,2.6989956196628464,2.6989956196628464,2.7305997838275173,2.2601
2014-02-06,6.0,6.0,6.1571428571428575,2.6745119015779624,2.6745119015779624,2.744558641857385,2.2434
2014-02-07,,5.96,6.14,,2.673964735968415,2.7547220602090716,2.2289
2014-02-08,,5.92,6.119999999999999,,2.6592001437405486,2.7490379864344856,2.226233333333333
2014-02-09,5.88,5.88,6.097142857142856,2.6444001379165605,2.6444001379165605,2.7420553422322347,2.2235666666666667
2014-02-10,5.8,5.8,6.068571428571429,2.6115538745553604,2.6115538745553604,2.732482970224427,2.2209
2014-02-11,5.75,5.75,6.036428571428572,2.579979360165119,2.579979360165119,2.708497586677692,2.2287
2014-02-12,5.77,5.77,6.005714285714285,2.6151196519216824,2.6151196519216824,2.7219517248523775,2.2064
2014-02-13,,5.817142857142857,5.9793877551020405,,2.648730924844211,2.7226062084974227,2.1962
2014-02-14,,5.864285714285714,5.957448979591836,,2.6605052691614706,2.702771517825894,2.2042
2014-02-15,,5.911428571428571,5.939897959183673,,2.688316413152697,2.7012633212392396,2.1989333333333336
2014-02-16,,5.958571428571428,5.926734693877551,,2.716261097966006,2.7017480750087604,2.1936666666666667
2014-02-17,,6.005714285714285,5.917959183673468,,2.7443402877509984,2.7042401680101755,2.1884
2014-02-18,,6.0528571428571425,5.913571428571429,,2.770313123189685,2.7065638832767767,2.1849
2014-02-19,6.1,6.1,5.913571428571428,2.7943197434722857,2.7943197434722857,2.708919573326353,2.183
2014-02-20,,6.094444444444444,5.92031746031746,,2.7803122465531223,2.7008747537944617,2.192
2014-02-21,,6.088888888888889,5.929523809523809,,2.7525378097232895,2.6804953706992496,2.2121
2014-02-22,,6.083333333333333,5.941190476190476,,2.7545506686388745,2.6901879778687214,2.208466666666667
2014-02-23,,6.0777777777777775,5.95531746031746,,2.756570161513846,2.7010284044073445,2.204833333333333
2014-02-24,,6.072222222222222,5.9747619047619045,,2.758596321198538,2.7143203274404435,2.2012
2014-02-25,,6.066666666666666,5.997380952380952,,2.7771419851987487,2.7454250182563293,2.1845
2014-02-26,,6.061111111111111,6.018174603174603,,2.7443226981395954,2.7248820986935627,2.2086
2014-02-27,,6.055555555555555,6.035204081632652,,2.737592927466345,2.728392441967745,2.212
2014-02-28,6.05,6.05,6.048469387755103,2.7030649629166295,2.7030649629166295,2.702381104349523,2.2382
2014-03-01,,6.04,6.05765306122449,,2.707225243530748,2.7151376297844783,2.2310666666666665
2014-03-02,,6.029999999999999,6.062755102040816,,2.7114122125963007,2.7261406676043123,2.223933333333333
2014-03-03,6.02,6.02,6.063775510204081,2.715626127751714,2.715626127751714,2.7353732904204624,2.2168
2014-03-04,5.85,5.85,6.049285714285714,2.6321709786276712,2.6321709786276712,2.7218383416358667,2.2225
2014-03-05,5.85,5.85,6.031428571428571,2.6400108308136647,2.6400108308136647,2.721886624589815,2.2159
2014-03-06,,5.841666666666667,6.013373015873015,,2.641614663410811,2.7192606565402078,2.2114
2014-03-07,,5.833333333333333,5.995119047619047,,2.646823056097524,2.720231883306433,2.2039
2014-03-08,,5.824999999999999,5.976666666666667,,2.6481285043188363,2.717078345203819,2.1996666666666664
2014-03-09,,5.816666666666666,5.9580158730158725,,2.649438986988142,2.7138222703259216,2.1954333333333333
2014-03-10,,5.808333333333334,5.939166666666666,,2.6507545332846543,2.710463064378727,2.1912
2014-03-11,5.8,5.8,5.920119047619047,2.6175647621626497,2.6175647621626497,2.6717750011819867,2.2158
2014-03-12,5.85,5.85,5.905039682539682,2.628032345013477,2.628032345013477,2.6527581682568204,2.226
2014-03-13,5.85,5.85,5.890357142857143,2.6001155606915862,2.6001155606915862,2.6180528658416566,2.2499
2014-03-14,,5.8428571428571425,5.875561224489795,,2.6219965638382434,2.636672601189102,2.2284
2014-03-15,,5.835714285714285,5.860969387755103,,2.615739258500352,2.627059340096415,2.2310000000000003
2014-03-16,,5.828571428571428,5.846581632653061,,2.6094965206713057,2.6175598283726096,2.2336
2014-03-17,,5.821428571428571,5.832397959183673,,2.603268299538758,2.608173669253051,2.2362
2014-03-18,,5.814285714285714,5.82984693877551,,2.6124576358221216,2.619449559119118,2.2256
2014-03-19,,5.807142857142857,5.826785714285714,,2.608193513201373,2.6170158159828043,2.2265
2014-03-20,5.8,5.8,5.8238095238095235,2.606507280244472,2.606507280244472,2.617207228028727,2.2252
2014-03-21,5.8,5.8,5.821428571428571,2.587783875429438,2.587783875429438,2.5973446532943254,2.2413
2014-03-22,,5.8,5.819642857142857,,2.588669364437039,2.5974364096983713,2.240533333333333
2014-03-23,,5.8,5.8184523809523805,,2.589555459646094,2.5977939878941467,2.2397666666666667
2014-03-24,5.8,5.8,5.817857142857143,2.5904421616793214,2.5904421616793214,2.5984176609455756,2.239
2014-03-25,5.7,5.7,5.810714285714285,2.5435073627844713,2.5435073627844713,2.5929113278510867,2.241
2014-03-26,,5.675000000000001,5.798214285714286,,2.5381278232479096,2.5932350667356707,2.2359
2014-03-27,5.65,5.65,5.783928571428571,2.5495239384504313,2.5495239384504313,2.6099582922379723,2.2161
2014-03-28,5.7,5.7,5.773724489795918,2.5966926335930025,2.5966926335930025,2.6302785703593994,2.1951
2014-03-29,,5.91,5.779030612244897,,2.692891859052248,2.6332156495648076,2.1946666666666665
2014-03-30,,6.12,5.79984693877551,,2.789129080772328,2.6432225099619506,2.194233333333333
2014-03-31,,6.33,5.836173469387755,,2.885404321269031,2.6603033409553083,2.1938
2014-04-01,,6.54,5.888010204081633,,3.028338581218744,2.7264355455091835,2.1596
2014-04-02,,6.75,5.955357142857143,,3.135014630068274,2.7659454474279617,2.1531
2014-04-03,,6.96,6.038214285714285,,3.2599531615925064,2.828203412512546,2.135
2014-04-04,,7.17,6.136071428571428,,3.351563595568644,2.8682613137808763,2.1393
2014-04-05,,7.38,6.248928571428571,,3.4497265460664703,2.92101555248379,2.1393
2014-04-06,,7.59,6.376785714285715,,3.547889496564297,2.9807814305079767,2.1393
2014-04-07,7.8,7.8,6.519642857142856,3.646052447062123,3.646052447062123,3.047558947853436,2.1393
2014-04-08,8.0,8.0,6.683928571428572,3.7698506196691954,3.7698506196691954,3.1496765333530803,2.1221
2014-04-09,,7.995,6.8496428571428565,,3.811135475259796,3.2651553327976246,2.0978
2014-04-10,7.99,7.99,7.016785714285715,3.7896034907987097,3.7896034907987097,3.3280144727213594,2.1084
2014-04-11,,8.108333333333334,7.188809523809524,,3.85541977715436,3.41819672094029,2.1031
2014-04-12,,8.226666666666667,7.354285714285715,,3.9003113295510223,3.4867103596657785,2.109233333333333
2014-04-13,,8.344999999999999,7.513214285714286,,3.94494256314902,3.5517314346043802,2.1153666666666666
2014-04-14,,8.463333333333333,7.6655952380952375,,3.98931573572158,3.6132902371412854,2.1215
2014-04-15,,8.581666666666667,7.811428571428571,,4.027816890390814,3.6663045956202818,2.1306
2014-04-16,8.7,8.7,7.950714285714285,4.084315290361954,4.084315290361954,3.7325544743036874,2.1301
2014-04-17,,8.841999999999999,8.085142857142857,,4.139513108614231,3.78517924023542,2.136
2014-04-18,,8.984,8.214714285714285,,4.209737125720444,3.8492639921813807,2.1341
2014-04-19,,9.126,8.339428571428572,,4.277545153427911,3.9088628389297106,2.133466666666666
2014-04-20,,9.268,8.459285714285715,,4.345393451590216,3.9662197613279893,2.1328333333333336
2014-04-21,9.41,9.41,8.574285714285715,4.4132820560922985,4.4132820560922985,4.0213327616010295,2.1322
2014-04-22,9.4,9.4,8.674285714285714,4.3991014601272935,4.3991014601272935,4.0594747820505965,2.1368
2014-04-23,,9.416666666666668,8.775833333333333,,4.4025745320803535,4.102965698879486,2.1389
2014-04-24,,9.433333333333334,8.878928571428572,,4.406040790907675,4.147094148261827,2.141
2014-04-25,,9.45,8.974761904761905,,4.410735122520419,4.188920375618158,2.1425
2014-04-26,,9.466666666666667,9.063333333333333,,4.421747524444168,4.233356168649187,2.1409333333333334
2014-04-27,,9.483333333333334,9.144642857142857,,4.432776055218835,4.274462624675305,2.139366666666666
2014-04-28,9.5,9.5,9.218690476190476,4.443820750304051,4.443820750304051,4.312232424076376,2.1378
2014-04-29,9.5,9.5,9.284285714285714,4.449440307245562,4.449440307245562,4.348407903276527,2.1351
2014-04-30,,9.5,9.34142857142857,,4.477330568385334,4.4025961784468715,2.1218
2014-05-01,,9.5,9.388428571428573,,4.479969819150692,4.427355436763374,2.12055
2014-05-02,9.5,9.5,9.425285714285716,4.48261218326806,4.48261218326806,4.447357955119953,2.1193
2014-05-03,,9.5,9.452,,4.488401026820165,4.465722790053074,2.1165666666666665
2014-05-04,,9.5,9.468571428571428,,4.494204841125917,4.479336795034974,2.113833333333333
2014-05-05,9.5,9.5,9.475,4.500023684335181,4.500023684335181,4.488181516744825,2.1111
2014-05-06,9.41,9.41,9.475714285714286,4.4800990287564275,4.4800990287564275,4.511385586418913,2.1004
2014-05-07,9.38,9.38,9.473095238095238,4.4730567477348595,4.4730567477348595,4.517451234189432,2.097
2014-05-08,,9.34,9.46642857142857,,4.456106870229007,4.516425845147219,2.096
2014-05-09,9.3,9.3,9.455714285714285,4.474595842956121,4.474595842956121,4.549516111294402,2.0784
2014-05-10,,9.342,9.446809523809524,,4.493362406207915,4.543774221033248,2.0790666666666664
2014-05-11,,9.384,9.439714285714286,,4.512116938068984,4.538906086860954,2.079733333333333
2014-05-12,,9.426,9.43442857142857,,4.530859450105749,4.534910868788969,2.0804
2014-05-13,,9.468,9.432142857142859,,4.553674490188533,4.536428846259551,2.0792
2014-05-14,9.51,9.51,9.432857142857143,4.583353414622391,4.583353414622391,4.546174342309096,2.0749
2014-05-15,,9.48,9.431428571428572,,4.569115095430885,4.545704921644771,2.0748
2014-05-16,,9.45,9.427857142857144,,4.541740760321045,4.531098737375471,2.0807
2014-05-17,,9.42,9.422142857142857,,4.5158197507190785,4.516847007259279,2.0860000000000003
2014-05-18,,9.39,9.414285714285715,,4.490030124802755,4.501642860558368,2.0913
2014-05-19,,9.360000000000001,9.404285714285715,,4.4643708861967,4.485493520121013,2.0966
